masked_words|abs_decrease_on_replacement
generically|0.009771810800208811
anger|0.009769775593600556
minds|0.009764102656360893
shoes|0.009748824031701747
build|0.009715195677285165
trade|0.009711055270217327
free|0.009707297412973524
10x|0.009707087128069513
gift|0.009666083045916759
ski|0.009642294220483284
defense|0.00963819434406316
danger|0.009637229077347242
undesirable|0.009624642553803965
plan|0.009610519471948215
daughters|0.009582776224008268
crying|0.009555295520896154
/hate|0.009551407670626757
definitely|0.009549272540939046
natives|0.009543171870804605
veteran-|0.0095107067095623
goats|0.009510100073343542
mcd|0.009504973283398454
retired|0.009484109129993864
phone|0.009477887725427741
stated|0.009475949104359976
next|0.009468331784045648
world|0.009467570246544451
oblama|0.009467272347233668
'worse|0.009453686235382378
petitions|0.00943198663096032
hate-speech|0.009420980679131385
accept|0.009408731270866114
already|0.009398810076856185
manhood|0.009390924940055681
difficult|0.00938856326310553
cards|0.009384382116962608
shot|0.009379269858883786
sarcasm|0.009368551979110129
checkers|0.009341493794319304
confer|0.009341336067291574
rest|0.009341006173872046
make|0.009335436906992156
together|0.00933471392778507
transgenderism|0.009308900608981662
ship|0.009305007292818001
fortrump|0.00923677403276022
murdered|0.009222518271421312
ante|0.009220822013603854
versa|0.009214698216916627
shop|0.009213211684430865
ca|0.009198013313941652
mamma|0.009190401453767242
show|0.009186027426729606
sentence|0.009155884537242344
willing|0.009154064472359941
starve|0.009147589943641909
protests|0.009122973998647189
rival|0.00911475954075904
sing|0.009103311035896133
choices|0.009095322864665434
immigrant|0.009095014340395603
handful|0.009089681862036689
evolving|0.009076253823453072
candy|0.009067447639571707
attempting|0.009066048551517714
conformation|0.009038008086036917
deceived|0.009036002267513091
this=|0.009024850309663449
boiling|0.009010161398748606
dummycraps|0.009008826416930085
sadly|0.008986741594965856
muslimes|0.008967855107962242
bare|0.008966174152087083
says|0.008963705832997697
ill|0.008956671059171872
rv|0.008930517754748268
party|0.008925352901745951
elected|0.008924288519433091
seen|0.008898707899018662
beside|0.008877141557282775
living|0.008876689830594659
starr|0.008862127541281128
reach|0.008837595787658734
reminder|0.008833924693967243
never|0.008817539095390878
cadillac|0.008805086939815887
knew|0.008799953229406115
beter|0.008792096084572059
sound|0.008787924802675717
groin|0.008786786596754869
pride|0.008766493532095705
nite|0.008756280083131849
forms|0.008754618046775436
politics|0.008744871164329525
local|0.008736772395243045
good|0.00872727401050868
around|0.008706072454704004
suit|0.008686261882366464
pitcher|0.008683436067803349
1|0.00868134364760384
walton|0.008675935225408665
selma|0.008661734827514384
story|0.008631206922625005
pursue|0.008630410578516318
participation|0.008624067763596907
insulated|0.008619730499251554
shekels|0.008611979376484492
leave|0.008601031237370542
cooperate|0.008600905650712027
target|0.008585881650074116
farce|0.00856249236438501
intelligent|0.008520411575824465
african|0.008518000445023518
exact|0.00850648255795113
germany|0.008502279657824761
novelist|0.008493580914251337
cervesa|0.008491624327984388
embrace|0.008485654124706421
wiped|0.008483151296759162
irs|0.008446588169795837
hoops|0.008445115649377992
endless|0.008426897136041297
france|0.008412703586452307
symptom|0.008366696466902046
carpenoctem|0.008360876040102884
facts|0.008359951976981436
beat|0.008358991992227298
slaves|0.008352339444630891
clear|0.00833686714322302
help|0.008333655652599603
require|0.00831136151159222
procrastinating|0.008285200245248103
nj|0.008266383281028977
freedomscout|0.008199347928385147
internet|0.00819934210627753
cutting|0.008169839493116227
deviance|0.008167811287274838
charity|0.008164718045987479
dies|0.008158772218104637
completely|0.008154594928820499
disabled|0.0081537933162669
bought|0.008143264677403944
runs|0.008135861605546106
felt|0.008129141076287618
community|0.008112988088277434
intelligence|0.008106642332684023
slap|0.008087849163853165
potentially|0.008067736726854655
promised|0.008055818679188833
abolish|0.008042171244613542
assinine|0.008018796227257513
later|0.008006157005329678
bed|0.008003455899859808
unsustainable|0.008000918455500623
stamp|0.007993889803534882
differ|0.007981976432255488
years|0.007979330878308198
dole|0.007973905573228314
blm|0.007973590137067593
innocents|0.007932764635164433
graduate|0.007932183326000184
group|0.00792599685305945
refer|0.007921633486418125
latest|0.007913415262441
self-understanding|0.007889826448105958
dummy|0.007878427191590254
taxes|0.007874887004230275
committee|0.00785095533317755
foxxy|0.007846839217999385
self-appreciation|0.007845373720258397
critically|0.007818712136361945
tanker.the|0.007817383494194828
ones|0.007799760877676802
pushers|0.007778178389424489
get|0.007775391395398252
doorway|0.0077686090290484565
validity|0.007757572538387577
ability|0.007753292317894863
abusive|0.0077478246830596535
inexcusable|0.0077478246830596535
foisted|0.0077478246830596535
kinds.the|0.0077478246830596535
falsehoods|0.0077478246830596535
stability|0.0077478246830596535
refuted|0.0077478246830596535
degradation|0.0077478246830596535
intention|0.0077478246830596535
complicity|0.0077478246830596535
widespread|0.0077478246830596535
taught|0.007744419890310966
deceptive|0.007730724927260804
arab|0.0077136851918270894
description|0.007710949679331555
heel|0.007700975234630436
crew|0.007698705074649562
chattel|0.0076964556509997225
non|0.007689057101774874
thirty|0.007670823117412562
four|0.007652151102998407
coming|0.0076337979102536055
saying|0.007631992938359062
teaches|0.007621756809092795
learning|0.007606069665410502
growth|0.007600639165062095
savages|0.007599127198705402
steel|0.007586220403615724
lynching|0.007581295921757758
--|0.007577585272740693
harmed|0.00757226312679052
landscaping|0.007565819173435984
plows|0.00756325392969911
defender|0.007554358300448927
wasteful|0.00755102575815878
captured|0.007512461325659048
passed|0.007505695283401297
correctness|0.007476772263267442
finally|0.0074744840170756595
nazis|0.007457392206170072
spiteful|0.0074521043206411276
added|0.007436286771580055
aware|0.007425946541593365
funny|0.007407308600062138
sister|0.007403091935750339
took|0.007396306551237598
got|0.007386468195440241
thrive|0.007384612090010347
population|0.007376947685763107
jungle|0.007360769807922563
humor|0.007359508260105696
ignored|0.00735755574706005
want|0.007352463121681522
minute|0.007341938001365539
honest|0.007326249727967014
jobs|0.0073106566406229085
strict|0.007305955847042666
thus|0.007292790275100989
thinking|0.007288854491884882
usa|0.007282175485966098
u|0.007272972240684915
schooling|0.00727266620388369
time|0.0072672517660158495
discrimination|0.007259763073543822
pledged|0.007241750943860879
testing|0.0072353075541081524
adolescents|0.007226563562940052
1863|0.007226299947408604
plumbers|0.007222453254954483
happen|0.007188903148460275
missing|0.007185388789573669
remedy|0.007182337601943115
watches|0.007172184767980294
righteous|0.007166088272354621
auxiliary|0.007134533146621403
madame|0.007128554600942449
criticizing|0.007117223046574879
someone|0.0071083141682449225
process|0.0071009887827068515
private|0.00709390007232599
daddies|0.007083978310190165
disney|0.0070541339035638684
truth|0.007038543814404005
efficiency|0.00701944045077358
burglar|0.007016662138225627
grow|0.007010153639450911
god|0.007004200228800422
whatever|0.006998068212639754
anymore|0.00699495064271775
keeping|0.006994883663333629
government|0.0069867181375915495
remove|0.0069807788939800185
equal-outcome|0.00697461977736327
castrate|0.006935645743907992
understanding|0.006929141918018822
chair|0.006923820816660586
simply|0.006916292960595636
egyptian|0.006898894074902679
turned|0.006882145549055803
vermin|0.006880542044956521
condemned|0.006850256238343738
phobia|0.0068372265431734915
96|0.006832377596206939
3-69|0.006831983235338226
asked|0.006806555733794146
non-caucasian|0.006773097510580514
desert|0.006765616743815276
exist|0.006763463915813795
cities|0.0067633354760322836
european|0.006750089192379354
saw|0.006749722364842506
including|0.00674248787068155
walmart|0.0067342216028112275
vote|0.006730589301855525
called|0.006719972180908933
gov't|0.0067138717202660635
scholarships|0.006680672541424203
mine|0.006663727304716688
insisting|0.006654775322006234
al|0.0066413814343294405
flippers|0.006631116566643192
chief|0.006620973971632757
junior|0.0066203540730022945
poetic|0.00661270394619169
murray|0.006610580467120971
sharia|0.006607787898365812
=uh|0.0066074612188285085
disadvantaged|0.00657198646537408
ticked|0.006566948950981949
meant|0.006564344919426762
depends|0.006553233626731607
class|0.0065483212803107965
greatness|0.006547393930296841
lightweight|0.006547029395452495
irresponsible|0.006543559294097336
cell|0.006537007869475403
ssi|0.006532835687706535
suprisied|0.006520399312749071
patients|0.006516932729075267
institute|0.006484743788268785
azzkicking|0.006474900266087724
president|0.006463174111194891
feel|0.006461022581489977
f|0.006457016362606904
woodwork|0.006453126126635611
deviant|0.0064493342721511845
guards|0.00644348777706645
vacations|0.006443225824440413
ten|0.0064324898133855625
enslaving|0.0064256181925051266
grubers|0.006402065934572926
pedophilia|0.00640155331154939
equation|0.006400442449248906
system|0.006387292923366357
movie|0.0063850004773905135
taken|0.006356538571602857
first|0.00634357068922657
milking|0.006337535003615215
acknowledge|0.006324142374524141
inherited|0.006324037883378726
return|0.006316448716266193
remember|0.0062987675494596005
supporters|0.006298282157680925
helped|0.006282760018240128
ebt|0.006279313303641641
report|0.006250163289988616
pole|0.006244320288761781
bringing|0.006241889747042136
say|0.006239089701656171
dad|0.0062329867751324715
protect|0.006224215723037346
volunteer|0.006224145395806471
set|0.006222484798929872
peaceful|0.006218456515349862
usns|0.006217041228922432
foreigners|0.0062132774010661695
preference|0.006212037105582704
descendants|0.006210547246996681
bizaro|0.006199028389999322
collage|0.0061904827219432775
reason-one|0.00618066569159117
misunderstood|0.006180513977142149
stars|0.006171988486909076
dream|0.006161383556668456
sierra415|0.006137036038220788
decisions-|0.006136501050606362
sure|0.006135352710672043
s.s.|0.006134628022070944
cousins|0.006128429383019685
elsewhere|0.006127837841202072
requirement|0.006123955962091027
sla|0.006111078879910798
rocks|0.006104065820959325
orlando|0.006103956086423079
water|0.006099530903634713
eyeseeit|0.00607414041713199
distraction|0.006062600343782332
neuter|0.006053247765199421
roughly|0.006037511338497446
depended|0.006008044959102
house|0.005985669842479526
define|0.005981071336725502
physical|0.005978959791279722
misconceived|0.005948781145992588
flinging|0.005948495028355903
enrollment|0.0059476489153375564
hardest|0.005944875037336388
holding|0.005937964262516497
controlled|0.005929658462683835
channel|0.005929142877040365
imaginary|0.005928158700594434
true|0.005927158690285619
...............|0.005905585991563028
west|0.005896812702561216
change|0.005889105526918705
deutch|0.005878232653884518
ephesus|0.005878076689838427
recognize|0.005875835563720111
neither|0.005869852945242469
spent|0.005861575992666492
mode|0.005852682017641914
harbor|0.005829063764397913
earn|0.005811477246237801
enemy|0.00579758310280499
comes|0.005792355350519083
'd|0.005774580094754735
self-proclaimed|0.005745984178042107
interest|0.0057334140410721796
fits|0.00572328213222153
algerian|0.00571643202324522
indy|0.005712181852559204
evidently|0.005674160474094311
socialismless|0.005673657596256264
destroy|0.005666235614294391
clearly|0.005658491156705932
rent|0.005653130517332411
heritage|0.005649189612107228
wants|0.005631726381065199
allow|0.005630664485453851
bounty|0.005624150881726896
average|0.005619130130702353
clout|0.005617028391495837
anti-police|0.0056152741469570385
nomination|0.0056079461025883934
legitimate|0.005599853845188852
....|0.005583622010435627
hill|0.005578116808234087
nevertheless|0.0055737514569525306
pulse|0.005564262394376554
things|0.005556841956885548
likes|0.005554940352601169
standards|0.0055480566877841595
constitution|0.005538236474600979
trips|0.0055349856917821854
conditions|0.005524446885484726
knock-kneed|0.005517612642785533
youth|0.005510407089994581
smudge|0.005487674330278654
soon|0.00547858139730305
somehow|0.005464896063378595
2|0.005444663715769356
winner|0.005433632289205226
point|0.005429909108401637
foolish|0.005426878099396799
replies|0.005417956501003405
foodcare=housingcare=|0.005411719680978343
hr|0.005409379814798219
wrong|0.005406007674521006
quarterly|0.0054007420306063465
touched|0.005391433322605015
spain|0.005387498013895736
crisis|0.0053764310981378296
much|0.00537582126630836
suffer|0.0053716562586340584
nation|0.005369715827844364
view|0.005345079550693075
workers|0.005330326844902128
medicine|0.005320279471120604
replied|0.005319590535541962
see|0.005316647719623488
tax|0.005315728279774317
gators|0.005301426907574088
kidnapping|0.0052923941667166645
sef-righteousness|0.005278933101718697
dirt|0.005276088964904435
aid|0.005270049419450296
sought|0.005266772482371518
creaturrrrre|0.00526628082489945
empowered|0.005253721371400887
social|0.005241802463521274
voted|0.005231503600328485
lets|0.005225581839581574
nity|0.005223727140954806
immigration|0.005221524405884703
fififififif|0.005221497657351792
part|0.005218110370949467
regarded|0.005214258851640685
paint|0.005207632635015458
bank|0.005205397830427017
resistant|0.0051943449062124
burglarized|0.0051803592859520405
lb|0.005173377894739384
shrugged|0.005138427978352208
mom|0.005121926593050113
collecting|0.0051030278707834605
photo|0.0051019689598843345
chimney|0.0051005187805132635
hold|0.005089982846214807
discriminate|0.0050662424450443645
easier|0.0050551570413728385
wedlock|0.005054150874688293
12|0.005044258185248636
cincyman|0.0050412051457939516
test|0.005030207442962254
paternity|0.00502789410417952
a.|0.005027589880544247
anchors|0.005001338613703258
psychographics|0.004994956736883417
progressives|0.004992895957974912
china|0.004990296888107257
lady|0.004962871118998308
trying|0.004952171241090376
endangerment|0.004898299641167443
find|0.004895364306432052
sense|0.004891063879447261
couple|0.004889872987613235
murder|0.00487700506433396
karvictho|0.004857718075988194
movement|0.004851958034829784
presumptive|0.004825252100668187
honoring|0.004823537405149245
barred|0.004822296275651357
masquerade|0.004816061412832364
opportunities|0.0048155852894903916
gov|0.004814327947249059
apply|0.004791945559622233
un|0.004780164539659831
civil|0.004763267955142862
actually|0.004763227332579392
dumped|0.004754990113031014
rare|0.00472135859408114
possible|0.004721101969007604
spousal|0.004718224232527485
demand|0.004715914292365954
alone|0.0046733757662141395
young|0.004671724880245243
invasion|0.0046672338340527685
fixed|0.004663977862621086
keep|0.004660996386417158
improving|0.004655748694823369
honorably|0.0046541585795665625
control|0.004653153902665126
tweets|0.004651955220201062
assault|0.004648822520070821
publicly|0.004642769784223855
future|0.0046395196556327
evolved|0.00463935282482778
wasted|0.004639142979114408
counter|0.004636273907244801
warehouses|0.004617097590145653
fend|0.004611321944094906
gas|0.004603823996739096
...|0.004601895566501876
coyote|0.004601784389437669
religion|0.004600898549708436
wake|0.004592800196637628
funneling|0.004589875518393427
advertisements|0.004587121426947488
know|0.00458510537654716
depression|0.004583816248891445
rules|0.00458101658636094
top|0.004577405441722105
maybe|0.004572298134136312
reed|0.0045586734995642034
qeerbarge|0.004553954122226445
thankless|0.004538161661205154
interestingly|0.004530352535132098
prevent|0.004500582985891385
contraceptives|0.004490954520812955
rapes|0.004483927553981121
limit|0.004482634939223165
one|0.004473734435492292
violates|0.004468393580440938
ok.|0.00446345151175004
eu|0.004454699347486662
henery|0.004452445770510416
brough|0.004449827361075543
fiags|0.004425621869665122
order|0.004412158771047579
service|0.004403127155457851
fall|0.004402553934903408
heart|0.004401279904105474
100,000|0.00439848965599707
article|0.0043930767542884955
unlawfully|0.004383556897370411
.......|0.0043824756566868605
confusion|0.004367988253782967
demokkkrat|0.004367358998411025
response|0.00436319618974649
board|0.0043610695641911725
hispanics|0.004351971471876751
helping|0.004343974094787128
swim|0.004341091318409714
49|0.004335263554192043
naval|0.004334656995802696
jump|0.004327532607398001
form|0.004322074786369045
reports|0.004293739824744904
money|0.004262712051702749
islam|0.004253665050713605
soundless|0.004250107810950898
base|0.004236735749372206
esp|0.0042341469711546734
flight|0.004229750214291894
once-great|0.0042222405619111655
amebas|0.004218959331985855
kneegrows|0.004215168299963201
working|0.004206317438977917
s⁠h⁠u⁠t|0.00420355156487826
usage|0.0041898848716202105
democracy|0.00418901367155433
tomorrow|0.004161028031323215
dollars|0.004157723983716832
lands|0.0041498586024257805
alike|0.004142059042262161
amok|0.004127675072179508
soldiers|0.004126137320923791
children|0.004110773309820669
must|0.004080966034375409
chance|0.004077161476156009
skin|0.004059955376361299
certain|0.004029519436644872
debate|0.004023817988892729
telepromter|0.004022315444362911
achieving|0.004017921625252946
abort|0.004014589930687007
letters|0.004011852316690906
bunnies|0.004008628487125266
etc|0.004004472733772772
command|0.0039822865266964
giving|0.003975039775116144
with15|0.003973707031877755
asian|0.00396192590652398
callin|0.003958967076202358
ever|0.003954061000522961
guns|0.003938689360739651
grammar|0.003937419801259404
celebrated|0.003933592118032323
expect|0.003926343707790689
gun|0.003924788955133584
use|0.003920498954582479
prob|0.003919837067550352
deception|0.003917615667888653
oxymoron|0.003916471214677429
receivers|0.003911162899068751
attempted|0.0038997870469730748
speculations|0.003894207356288984
year|0.003890018747653674
confuse|0.0038739123415298267
fringe|0.003869435141473335
think|0.003864769499519885
valid|0.003860609369587556
hebrew|0.0038579775067895507
armed|0.0038455699831349563
freedoms|0.0038421100203825734
case|0.003840389317223826
soros|0.003832067678404526
banner|0.003825609977415965
mastersundholm|0.003814672943887465
enclosure|0.0038038994457827323
gator|0.003783556301901312
important|0.003779877557926569
past|0.003779291547786893
’|0.0037676407432077974
possibly|0.003760628481678092
apes|0.003749155329282353
context|0.0037454200947856973
work|0.0037216426405602323
points|0.003718116044827906
luger|0.003709866282189239
browning|0.003709866282188748
mexico|0.0037071693358268916
program|0.003699223218537761
choose|0.00369154392398561
lollypop|0.003689117793996033
aliens|0.0036828399916763034
committing|0.003682040126544882
explain|0.0036752793305949716
wildlife|0.0036734214641139934
guys|0.0036708191351281353
elaborate|0.003669570535160184
propagandist|0.0036640747080754765
skippy|0.003656654176353041
neighbors|0.0036549876076885806
come|0.0036462210273174637
pages|0.0036269092336871306
begin|0.0036207600513912842
fear|0.0036148636021432257
explosive|0.003607727244930012
chain|0.003605972791765022
savior|0.0036050640146339714
respect|0.0036039990520777385
give|0.003595320597237094
pointing|0.0035902081366016698
works|0.003590089249717613
1/2|0.003581959898813858
du﻿m﻿b|0.0035797558603569792
mabee|0.003573741940887709
4th|0.0035627133323062167
dear|0.003559385213605176
win|0.003554872459271135
false|0.003549261697161346
strip|0.003540811809235103
sec|0.0035367453288178514
daycare|0.00353321943080366
chapter|0.0035312357684849694
preaching|0.003515700381544318
card|0.003511751882492173
gorilla|0.003493030345308496
obstruction|0.003486737044789995
river|0.003478609932753551
“|0.003470132584734137
tear|0.003452883492536092
understandable|0.003450063258338737
abortions|0.003445746147104472
us|0.0034265466936039936
example|0.0034139796641117098
times|0.003413426864755015
student|0.0034046802061820963
century|0.0033975087203701785
cherrypicking|0.003393194970184569
governments|0.003388962188289983
author|0.0033882690107558595
cans|0.003379799573125597
english|0.0033627834475885203
watercraft|0.0033625234051374
clm|0.0033611679698857255
save|0.003355733079864456
difference|0.00335234371611658
enforced|0.0033463940576767067
wringing|0.0033342351745085748
favor|0.0033339347046071085
machine|0.0033312350609840504
'straight|0.003329243080265284
nowhere|0.003327777110697798
checked|0.0033254613792355037
elderly|0.003315459291368237
given|0.003310191330711916
jim|0.003308007107345759
one-year|0.003307256646909537
socialist|0.003307182672942362
n|0.0032955294455576816
walls|0.0032882999133602023
upping|0.0032833837392842726
baby|0.003273033069652135
extra|0.0032686570768458226
something|0.003260292978241137
especially|0.0032564632742891598
treatment|0.003237340129904835
thousands|0.0032268196906012096
seek|0.0032172960170276025
victim|0.0031882915951225973
evangelizing|0.0031854188100798805
asking|0.00317889000479282
merkels|0.003173470947128777
po|0.0031725984621559177
lot|0.003168717534849014
baseless|0.0031468355389436707
devote|0.003120343011951063
standard|0.0031156152890359726
noticed|0.003113756184904987
mentality|0.003106469595775896
contributions|0.0031020978958711375
relativism|0.0030792958998531925
lacks|0.003076480844546192
fault|0.003072662644294877
basis|0.003055510572597811
relatives|0.003055269261897587
buddy|0.0030534467957601284
started|0.00304799923806129
central|0.0030245293228759744
authorities|0.003024481780592831
marine|0.0030230981478770263
eastern|0.0030203136341076455
image|0.0030189231830265117
growing|0.003012912507841484
napolitano|0.00300756985336015
102|0.002993657421181112
great|0.0029902589438590347
would|0.002984612095781819
venture|0.002977083090884755
mentioned|0.0029667290098917736
fblm|0.0029619093007759558
yeeeeup|0.0029597616812184536
unless|0.002955585756270529
largest|0.0029474314299638067
donald|0.0029425248672000012
video|0.002940702084242105
offense|0.0029400048248105883
hungry|0.0029367464839328244
still|0.002935472965506132
alive|0.0029323109291440274
t.|0.002918975823625036
redskins|0.002902993173329243
add|0.002900219267416799
smart|0.002898325373716666
nascar|0.0028973438086377563
26-year-old|0.0028960051457901106
buffalo|0.0028858553160577504
harassment|0.002885682055871408
list|0.002872982572227164
psychology|0.002861273785334497
burden|0.0028586573608263403
bias|0.0028575323812930612
r|0.0028571801934912516
word|0.0028500093160598655
star|0.0028484834455843946
nein|0.0028438067913240774
incentive|0.0028396943038590814
dems|0.0028329940754293365
basically|0.0028299185530335585
church|0.002826934908043671
april|0.002824925854456531
uncertainty|0.0028115447630979304
opinion|0.0028064474359442235
stuff|0.0027915164520554
michael|0.002791500146772231
ceremony|0.0027872657214736765
though|0.002784652813939355
govt.|0.0027733296544010465
rate|0.0027656942294205637
......|0.002765219978132881
eternally|0.0027647924807906923
felony|0.002752494397085925
need|0.0027460246625649405
barracks|0.0027332342313176553
divorce|0.0027139361267448396
disagree|0.002709962157533404
enjoy|0.002708099081369451
immigrate|0.0027030480585327975
exactly|0.0026786958139323235
13|0.0026672228636281884
near|0.002667072937031893
melted|0.002656147017985577
used|0.002654552875454196
small|0.002650814736967685
implied|0.0026296642979890318
agree|0.002628633031526793
u.s.s|0.002620941370058172
determined|0.0026100822373841207
deriliction|0.002603453016585356
grade|0.002602170957608618
synical5|0.002591102385149735
regarding|0.002582608227686551
arena|0.0025669852572971948
baltimore|0.002565735728103554
provide|0.0025612412785074447
destroys|0.0025580596078232745
safety|0.0025552763029304286
muzzy|0.0025513650014788057
salary|0.002538508746148087
repulsive|0.002529499827872295
decline|0.0025208228200011285
conservatives|0.002516054459840759
dissing|0.0025150747029136057
item|0.002512674233524386
similar|0.0025105086626438936
squeeze|0.002510170289676504
harvard|0.0025066955025404027
chastity|0.002502616853508188
green|0.002496073295939922
progressivness|0.0024822752269873295
went|0.0024759102980989414
fake|0.0024753627855541053
army|0.0024731742373109754
outspoken|0.0024681672187753523
right|0.0024671018546797213
million|0.0024646012973248152
issues|0.0024547260195333116
placed|0.0024490786850621337
made|0.0024468771387155014
entire|0.00243944138098291
camp|0.0024354842368076125
michele|0.0024353042654811467
obamas|0.002430505317539655
barbarians|0.0024290263313462546
conflict|0.0024282713783082437
check|0.00241943394174523
closer|0.0024147602647174035
contribute|0.002409358880079129
doles|0.0024014205234529603
frivolous|0.0023942385155528876
ave|0.0023887833788110158
wrongs|0.0023826991716060565
parenting|0.002375593316469425
mad|0.002371884531594491
calls|0.0023683751884726084
80|0.0023597646174176356
inflicted|0.002354772908180483
weed|0.0023541704414400096
95|0.0023499907302341845
better|0.0023435213075372594
state|0.0023408351826665692
feelings|0.0023404110111547075
helpless|0.0023396359527424115
participated|0.0023382396016742636
dummie|0.0023345654519083604
silence|0.0023327924620655032
brow|0.0023315090662196615
northern|0.0023207399038403047
moving|0.002318052361127129
followers|0.0023174982954112305
dahmer|0.0023105197338709528
rather|0.0023098649254292645
ra|0.002307698363154709
everything|0.0023050499792164536
perpetuates|0.002303850532883578
responsibility|0.0023009510117265554
mention|0.0022987721886162616
second|0.0022985992494086887
moocher|0.00229467670364302
legitimately|0.0022912415382110958
makes|0.0022874935559200954
fencing|0.0022768651600699893
border|0.0022585845566464647
laws|0.0022520692214256714
stories|0.0022506607959303666
gone|0.0022501207630747262
impressive|0.0022491515137764663
looking|0.002247372157101616
.................|0.0022448545555537906
washington|0.0022429478680132974
compliance|0.0022385528883625406
mentioning|0.0022356465031473536
accepting|0.0022248986467296563
executive|0.002224386266071725
freeloader|0.002215360789805687
apologizes|0.002212013893047349
bucks|0.002208278348039805
making|0.002185063271184531
plainly|0.002182100616879534
omg|0.0021726063628359237
responsible|0.002172452382355542
rude|0.0021724401537243933
tighter|0.0021641473992953927
lifetime|0.00216065887725807
work=welafareheathcare=|0.002149229618955778
place|0.0021471163872787595
f.a.g|0.0021467655808179776
damage|0.0021281092292818786
clothing|0.0021229437337155887
school|0.0021223780902262755
conservative|0.0021177676154233924
hotel|0.0021131266409416013
hope|0.0020809962963828786
dox|0.0020618891089365897
criticized|0.0020465591831611897
manslaughter|0.002024477149598425
occupations|0.002020713347442354
kingdom|0.0020183758060216073
guess|0.0020131261244447627
ignore|0.002010875014676589
admissions|0.002010142709148047
buy|0.0020083932764981497
handle|0.001989414194707298
observation|0.0019884454553634077
merkel/obama|0.0019860450400049304
humanity|0.001985348955135177
deeds|0.0019832542469565883
specific|0.001978378187332848
pd|0.0019752209095206252
decent|0.001965996454751225
thread|0.0019644205197358044
war|0.0019632856674732923
field|0.0019596137369749522
evidence|0.001956661989637942
fewer|0.0019507732741638466
1847|0.0019482249445722938
comprehension|0.0019427514731770062
major|0.0019417964776155703
culture|0.0019369561707649134
yet|0.001935849121831893
lose|0.0019357595983119011
homosexuals|0.0019284917138934585
cali|0.0019227711797385153
fairy|0.0019197504445093744
professors|0.0019117018043781422
research|0.001909832053389227
seven|0.001904987965962396
epitomy|0.0019038769872619544
cuss|0.0019027099847207074
former|0.0019017871658158583
yes|0.0018967995203025875
national|0.001891503509537891
back|0.0018861586121552464
-young|0.0018856600341841112
woof|0.0018823155317445454
lifestyle|0.0018815120697576212
necessity|0.0018797244675779006
cataracts|0.001878635496729944
ask|0.0018754480689160214
promise|0.0018729543036581392
last|0.0018684020360263535
indians|0.0018671827613377886
reckless|0.0018592647436274548
jaxtown|0.0018588755100115665
proper|0.0018403670335417972
popular|0.0018389958729017827
e|0.0018387055530244545
benefits|0.001835726346838275
carroll|0.001810078721391714
pocket|0.0017966625243705319
'group|0.0017917436320720125
problems|0.0017814062568873323
timid|0.0017787892122816732
inevitable|0.0017744489827625429
resort|0.0017733540373450363
disclaimer|0.001772603075996
8|0.001771253085502047
large|0.0017604789505585698
known|0.001756355673508432
spout|0.0017510683525466808
logic|0.0017487101928695286
apologize|0.0017360871201024647
portion|0.001734748809334135
relevancy|0.0017317987133868896
shutting|0.0017262719034903285
close|0.001721210877077662
protest|0.0017085128356818218
non-asian|0.0017077459933462894
..|0.001705738809145095
mark|0.0016980432616339118
narrative|0.0016935223415786228
michelle|0.0016913146789679322
.any|0.001685126244528584
clue|0.0016813187914587677
graduation|0.0016647145090033012
3|0.001658930021083894
items|0.0016534059584612216
spin|0.0016463682156479976
...........|0.0016378596638792764
well|0.0016339585714924233
otherwise|0.001628459243658037
clintons|0.001625997119798128
traveling|0.0016183774356922143
supporting|0.0016181124495720785
confederated|0.0016138661901904945
bloviates|0.0016109507043951643
loving|0.0016081100177720298
usni|0.0016008562883089946
freloaders|0.001590496800606872
surprised|0.0015878740529324659
suspect|0.0015765721144326383
sb|0.001573143913226253
invalidated|0.001570442338562224
nx|0.001565500849325327
behind|0.0015625305233141111
involved|0.00156195286122715
lagoon|0.0015610760808276946
scorcher|0.0015496078970940374
effects|0.0015495649366119308
adults|0.0015467202181461124
derisive|0.0015400810679766868
hidden|0.001539484870722086
bask|0.0015262226532774957
hoard|0.001525516252155995
boarding|0.001518346391114228
aft|0.001518346391114228
quit|0.0015142368515055733
.....|0.0015112817208309398
recognized|0.0015093997805892022
bat|0.0015071207621071944
lorry|0.0015034377384358865
athletic|0.0014944237239020502
100|0.0014887421426771933
prision|0.001473587463831083
read|0.0014597690384234921
pro-illegal|0.0014454041621126679
condition|0.0014426281895985875
selling|0.0014410708087758924
south|0.0014356466724329282
stay|0.0014350833889140461
every|0.0014259902019560335
register|0.0014255560747645072
ths|0.0014184968641546114
huh|0.001417632970230883
new|0.001415540204679445
flightsuit|0.001413798445160185
thanks|0.0014136874731257199
limitted|0.001410782010205236
actual|0.0014097434077572784
medicaid|0.0014062218193417492
caffiene|0.001403898284597993
reality|0.0014036221834163552
cake|0.0014019874010152374
informed|0.001398624800710517
lottery|0.0013984433272195924
ivy|0.001389111776529097
quang|0.0013810460530220199
licenses|0.0013748220109962048
welfare|0.0013698528303802773
peoples|0.0013695075946131812
fambly|0.0013647522896081204
shootings|0.0013626693679982362
gained|0.0013613520941693166
awareness|0.0013571010543823726
unjustified|0.0013538552134526995
societies|0.0013517063630072452
crossed|0.001343928682548161
idea|0.0013410773808925785
recreational|0.0013362466313138546
academic|0.0013353424071443705
